date,interest,value,Positive,Neutral,Negative
2018-03-19,0.16285714285714284,0.36097333333333337,0.6451612903225806,0.25806451612903225,0.0967741935483871
2018-03-20,0.16571428571428573,0.36802666666666667,0.5555555555555556,0.4444444444444444,0.0
2018-03-21,0.16857142857142857,0.3675233333333333,0.29411764705882354,0.29411764705882354,0.4117647058823529
2018-03-22,0.17142857142857143,0.3620666666666667,0.4375,0.4375,0.125
2018-03-23,0.17428571428571427,0.3546366666666666,0.5333333333333333,0.4,0.06666666666666667
2018-03-24,0.17714285714285716,0.35324,0.6666666666666666,0.3333333333333333,0.0
2018-03-25,0.18,0.35119000000000006,0.7058823529411765,0.17647058823529413,0.11764705882352941
2018-03-26,0.17428571428571427,0.3167466666666667,0.6,0.4,0.0
2018-03-27,0.16857142857142857,0.28958666666666666,0.4761904761904761,0.4285714285714285,0.09523809523809522
2018-03-28,0.16285714285714284,0.29689000000000004,0.6521739130434783,0.21739130434782608,0.13043478260869565
2018-03-29,0.15714285714285714,0.27558666666666665,0.6666666666666666,0.2857142857142857,0.047619047619047616
2018-03-30,0.1514285714285714,0.2603866666666667,0.46153846153846156,0.46153846153846156,0.07692307692307693
2018-03-31,0.1457142857142857,0.2639033333333333,0.47058823529411764,0.47058823529411764,0.058823529411764705
2018-04-01,0.14,0.25621,0.5384615384615384,0.423076923076923,0.038461538461538464
2018-04-02,0.13857142857142857,0.2514733333333334,0.4210526315789473,0.4736842105263157,0.10526315789473682
2018-04-03,0.13714285714285712,0.26114333333333334,0.4166666666666667,0.5833333333333334,0.0
2018-04-04,0.1357142857142857,0.25815333333333335,0.8,0.0,0.2
2018-04-05,0.13428571428571429,0.24973,0.4117647058823529,0.4117647058823529,0.17647058823529413
2018-04-06,0.13285714285714287,0.24974666666666667,0.5714285714285714,0.2857142857142857,0.14285714285714285
2018-04-07,0.13142857142857142,0.2518433333333333,0.631578947368421,0.3157894736842105,0.05263157894736842
2018-04-08,0.13,0.2623633333333333,0.6521739130434783,0.30434782608695654,0.043478260869565216
2018-04-09,0.13,0.26499333333333336,0.65,0.3,0.05
2018-04-10,0.13,0.26949666666666666,0.5,0.45833333333333326,0.041666666666666664
2018-04-11,0.13,0.2820933333333333,0.45454545454545453,0.45454545454545453,0.09090909090909091
2018-04-12,0.13,0.30762,0.5833333333333334,0.25,0.16666666666666666
2018-04-13,0.13,0.32937,0.2857142857142857,0.5714285714285714,0.14285714285714285
2018-04-14,0.13,0.33346,0.3333333333333333,0.44444444444444436,0.22222222222222218
2018-04-15,0.13,0.34515666666666667,0.25,0.75,0.0
2018-04-16,0.13142857142857142,0.34685,0.5789473684210527,0.3157894736842105,0.10526315789473684
2018-04-17,0.13285714285714287,0.33733,0.4375,0.375,0.1875
2018-04-18,0.13428571428571429,0.34393,0.5,0.4,0.1
2018-04-19,0.1357142857142857,0.36610666666666675,0.47058823529411764,0.4117647058823529,0.11764705882352941
2018-04-20,0.13714285714285712,0.3947166666666667,0.6111111111111112,0.2222222222222222,0.16666666666666666
2018-04-21,0.13857142857142857,0.40458333333333335,0.5384615384615384,0.23076923076923078,0.23076923076923078
2018-04-22,0.14,0.4055666666666667,0.6666666666666666,0.3333333333333333,0.0
2018-04-23,0.14142857142857143,0.4193833333333334,0.7222222222222222,0.2222222222222222,0.05555555555555555
2018-04-24,0.14285714285714288,0.45035666666666674,0.625,0.20833333333333334,0.16666666666666666
2018-04-25,0.1442857142857143,0.44106666666666666,0.5,0.2727272727272727,0.22727272727272727
2018-04-26,0.1457142857142857,0.4227866666666667,0.5384615384615384,0.38461538461538464,0.07692307692307693
2018-04-27,0.14714285714285713,0.43588333333333334,0.6,0.3333333333333333,0.06666666666666667
2018-04-28,0.14857142857142858,0.44719333333333333,0.36363636363636365,0.45454545454545453,0.18181818181818182
2018-04-29,0.15,0.4640033333333333,0.38461538461538464,0.5384615384615384,0.07692307692307693
2018-04-30,0.1514285714285714,0.4549333333333334,0.38461538461538464,0.3076923076923077,0.3076923076923077
2018-05-01,0.15285714285714286,0.44317666666666666,0.5555555555555556,0.3888888888888889,0.05555555555555555
2018-05-02,0.15428571428571428,0.4553733333333333,0.38461538461538464,0.46153846153846156,0.15384615384615385
2018-05-03,0.15571428571428572,0.48680999999999996,0.6111111111111112,0.2777777777777778,0.1111111111111111
2018-05-04,0.15714285714285714,0.5174,0.5,0.4375,0.0625
2018-05-05,0.15857142857142859,0.5364866666666667,0.4444444444444444,0.4444444444444444,0.1111111111111111
2018-05-06,0.16,0.5424466666666666,0.4,0.5,0.1
2018-05-07,0.15285714285714286,0.5217733333333333,0.5384615384615384,0.3076923076923077,0.15384615384615385
2018-05-08,0.1457142857142857,0.5055300000000001,0.6666666666666666,0.3333333333333333,0.0
2018-05-09,0.13857142857142857,0.49664333333333327,0.45454545454545453,0.45454545454545453,0.09090909090909091
2018-05-10,0.13142857142857142,0.48507666666666666,0.7777777777777778,0.2222222222222222,0.0
2018-05-11,0.12428571428571429,0.4666133333333334,0.8235294117647058,0.11764705882352941,0.058823529411764705
2018-05-12,0.11714285714285716,0.45083,0.36363636363636365,0.5454545454545454,0.09090909090909091
2018-05-13,0.11,0.46203999999999995,1.0,0.0,0.0
2018-05-14,0.11,0.48160666666666674,0.5833333333333334,0.4166666666666667,0.0
2018-05-15,0.11,0.4793066666666667,0.6,0.4,0.0
2018-05-16,0.11,0.46641666666666665,0.7272727272727273,0.2727272727272727,0.0
2018-05-17,0.11,0.4538766666666667,0.4,0.6,0.0
2018-05-18,0.11,0.4539533333333333,0.5,0.3,0.2
2018-05-19,0.11,0.4626433333333333,0.5833333333333334,0.4166666666666667,0.0
2018-05-20,0.11,0.4731133333333334,0.8333333333333334,0.16666666666666666,0.0
2018-05-21,0.11,0.4737666666666668,0.4,0.4,0.2
2018-05-22,0.11,0.4516566666666666,0.6428571428571429,0.2857142857142857,0.07142857142857142
2018-05-23,0.11,0.40601666666666675,0.4444444444444444,0.5555555555555556,0.0
2018-05-24,0.11,0.3874433333333333,0.375,0.625,0.0
2018-05-25,0.11,0.39187000000000005,0.6,0.4,0.0
2018-05-26,0.11,0.37581333333333333,0.5,0.5,0.0
2018-05-27,0.11,0.3717166666666667,0.5,0.25,0.25
2018-05-28,0.10857142857142858,0.35974,0.625,0.375,0.0
2018-05-29,0.10714285714285714,0.35738000000000003,0.8,0.2,0.0
2018-05-30,0.1057142857142857,0.37130333333333326,0.7,0.3,0.0
2018-05-31,0.10428571428571429,0.3739733333333334,0.44444444444444436,0.3333333333333333,0.22222222222222218
2018-06-01,0.10285714285714287,0.38489333333333337,0.5714285714285714,0.2857142857142857,0.14285714285714285
2018-06-02,0.10142857142857142,0.3903733333333333,0.375,0.375,0.25
2018-06-03,0.1,0.39633,0.1111111111111111,0.8888888888888888,0.0
2018-06-04,0.10142857142857142,0.39558,0.6,0.4,0.0
2018-06-05,0.10285714285714287,0.3891333333333334,0.6923076923076923,0.3076923076923077,0.0
2018-06-06,0.10428571428571429,0.3958766666666667,0.6,0.4,0.0
2018-06-07,0.1057142857142857,0.39677999999999997,0.4285714285714285,0.2857142857142857,0.2857142857142857
2018-06-08,0.10714285714285714,0.3928033333333333,0.625,0.375,0.0
2018-06-09,0.10857142857142858,0.39778,1.0,0.0,0.0
2018-06-10,0.11,0.37217,0.42857142857142855,0.5714285714285714,0.0
2018-06-11,0.10714285714285714,0.35141333333333336,0.4444444444444444,0.4444444444444444,0.1111111111111111
2018-06-12,0.10428571428571429,0.33503,0.8,0.2,0.0
2018-06-13,0.10142857142857142,0.31593,0.6666666666666666,0.3333333333333333,0.0
2018-06-14,0.09857142857142857,0.32881333333333335,0.5294117647058824,0.23529411764705882,0.23529411764705882
2018-06-15,0.09571428571428571,0.33643,0.8571428571428571,0.0,0.14285714285714285
2018-06-16,0.09285714285714286,0.3243766666666667,0.75,0.25,0.0
2018-06-17,0.09,0.32287666666666665,0.7142857142857143,0.2857142857142857,0.0
2018-06-18,0.09,0.33402666666666664,0.5,0.25,0.25
2018-06-19,0.09,0.33402666666666664,0.5454545454545454,0.2727272727272727,0.18181818181818182
2018-06-20,0.09,0.33402666666666664,0.5384615384615384,0.46153846153846156,0.0
2018-06-21,0.09,0.33402666666666664,0.6666666666666666,0.3333333333333333,0.0
2018-06-22,0.09,0.33402666666666664,0.7777777777777778,0.1111111111111111,0.1111111111111111
2018-06-23,0.09,0.31590666666666667,0.6666666666666666,0.3333333333333333,0.0
2018-06-24,0.09,0.31144333333333335,0.6666666666666666,0.3333333333333333,0.0
2018-06-25,0.09,0.3030366666666667,0.6363636363636364,0.36363636363636365,0.0
2018-06-26,0.09,0.29398,0.5,0.5,0.0
2018-06-27,0.09,0.29186333333333325,0.4,0.6,0.0
2018-06-28,0.09,0.28915,0.75,0.25,0.0
2018-06-29,0.09,0.28762666666666664,0.7777777777777778,0.1111111111111111,0.1111111111111111
2018-06-30,0.09,0.29477666666666663,0.25,0.5,0.25
2018-07-01,0.09,0.3036066666666666,0.3333333333333333,0.6666666666666666,0.0
2018-07-02,0.08857142857142858,0.30983333333333335,0.5,0.375,0.125
2018-07-03,0.08714285714285713,0.32731000000000005,0.4,0.4,0.2
2018-07-04,0.08571428571428572,0.3179166666666667,0.75,0.25,0.0
2018-07-05,0.08428571428571428,0.32253,0.8,0.2,0.0
2018-07-06,0.08285714285714287,0.3185,0.0,1.0,0.0
2018-07-07,0.08142857142857142,0.3268066666666667,0.0,0.5,0.5
2018-07-08,0.08,0.33715333333333336,0.2222222222222222,0.3333333333333333,0.4444444444444444
2018-07-09,0.08142857142857142,0.3369466666666666,0.6363636363636364,0.2727272727272727,0.09090909090909091
2018-07-10,0.08285714285714287,0.31262,0.5,0.125,0.375
2018-07-11,0.08428571428571428,0.28924333333333335,0.4,0.4,0.2
2018-07-12,0.08571428571428572,0.28913666666666665,0.4,0.6,0.0
2018-07-13,0.08714285714285713,0.2894066666666667,0.4,0.6,0.0
2018-07-14,0.08857142857142858,0.28479666666666664,1.0,0.0,0.0
2018-07-15,0.09,0.28721,1.0,0.0,0.0
2018-07-16,0.09,0.30841,0.5,0.25,0.25
2018-07-17,0.09,0.32614000000000004,0.4444444444444444,0.5555555555555556,0.0
2018-07-18,0.09,0.32312,0.6,0.2,0.2
2018-07-19,0.09,0.30952666666666667,1.0,0.0,0.0
2018-07-20,0.09,0.3030966666666667,0.75,0.0,0.25
2018-07-21,0.09,0.30133666666666664,0.0,0.0,1.0
2018-07-22,0.09,0.30384666666666665,1.0,0.0,0.0
2018-07-23,0.09,0.2988133333333334,0.8571428571428571,0.14285714285714285,0.0
2018-07-24,0.09,0.30661,0.3333333333333333,0.6666666666666666,0.0
2018-07-25,0.09,0.31758333333333333,0.6875,0.25,0.0625
2018-07-26,0.09,0.31106666666666666,0.0,1.0,0.0
2018-07-27,0.09,0.30555,0.6666666666666666,0.3333333333333333,0.0
2018-07-28,0.09,0.3082266666666667,0.5,0.5,0.0
2018-07-29,0.09,0.30865333333333334,0.5,0.5,0.0
2018-07-30,0.09142857142857143,0.30684,0.2,0.6,0.2
2018-07-31,0.09285714285714286,0.29473,0.4444444444444444,0.5555555555555556,0.0
2018-08-01,0.09428571428571429,0.28097000000000005,0.6363636363636364,0.2727272727272727,0.09090909090909091
2018-08-02,0.09571428571428571,0.27451666666666663,0.5,0.5,0.0
2018-08-03,0.09714285714285714,0.27566666666666667,0.7142857142857143,0.14285714285714285,0.14285714285714285
2018-08-04,0.09857142857142857,0.2762233333333334,0.75,0.25,0.0
2018-08-05,0.1,0.2743833333333334,1.0,0.0,0.0
2018-08-06,0.10428571428571429,0.27158,0.75,0.25,0.0
2018-08-07,0.10857142857142858,0.25901,0.8,0.2,0.0
2018-08-08,0.11285714285714285,0.24228000000000002,0.5,0.375,0.125
2018-08-09,0.11714285714285713,0.23955333333333337,0.25,0.5,0.25
2018-08-10,0.12142857142857143,0.23438666666666666,0.42857142857142855,0.42857142857142855,0.14285714285714285
2018-08-11,0.12571428571428572,0.22189000000000003,0.5714285714285714,0.2857142857142857,0.14285714285714285
2018-08-12,0.13,0.21298333333333336,1.0,0.0,0.0
2018-08-13,0.12428571428571429,0.20238,0.75,0.25,0.0
2018-08-14,0.11857142857142858,0.1910133333333333,0.375,0.5,0.125
2018-08-15,0.11285714285714286,0.19166666666666668,0.6666666666666666,0.3333333333333333,0.0
2018-08-16,0.10714285714285715,0.19951333333333332,0.5,0.5,0.0
2018-08-17,0.10142857142857142,0.20612,0.5714285714285714,0.42857142857142855,0.0
2018-08-18,0.09571428571428571,0.20249,0.4,0.2,0.4
2018-08-19,0.09,0.20391666666666666,1.0,0.0,0.0
2018-08-20,0.08857142857142858,0.19649666666666668,0.42857142857142855,0.42857142857142855,0.14285714285714285
2018-08-21,0.08714285714285713,0.18551666666666666,0.2857142857142857,0.5714285714285714,0.14285714285714285
2018-08-22,0.08571428571428572,,0.5,0.5,0.0
2018-08-23,0.08428571428571428,0.19087333333333334,0.0,1.0,0.0
2018-08-24,0.08285714285714287,0.19912333333333335,0.25,0.75,0.0
2018-08-25,0.08142857142857142,0.19227333333333332,0.0,1.0,0.0
2018-08-26,0.08,0.18609,0.0,1.0,0.0
2018-08-27,0.08428571428571428,0.18534,0.6,0.4,0.0
2018-08-28,0.08857142857142858,0.19160666666666665,0.4444444444444444,0.4444444444444444,0.1111111111111111
2018-08-29,0.09285714285714285,0.19405333333333336,0.25,0.75,0.0
2018-08-30,0.09714285714285714,0.19084666666666666,0.2857142857142857,0.7142857142857143,0.0
2018-08-31,0.10142857142857142,0.19011666666666663,0.5,0.375,0.125
2018-09-01,0.1057142857142857,0.19485666666666665,0.5714285714285714,0.42857142857142855,0.0
2018-09-02,0.11,0.19787000000000002,0.3333333333333333,0.6666666666666666,0.0
2018-09-03,0.11142857142857142,0.19492333333333334,0.3333333333333333,0.5,0.16666666666666666
2018-09-04,0.11285714285714286,0.19108,0.5,0.5,0.0
2018-09-05,0.11428571428571428,0.17121333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-09-06,0.11571428571428571,0.15632333333333334,0.8,0.2,0.0
2018-09-07,0.11714285714285713,0.15052333333333334,0.2857142857142857,0.4285714285714285,0.2857142857142857
2018-09-08,0.11857142857142858,0.13894,0.5,0.5,0.0
2018-09-09,0.12,0.13096,0.5,0.5,0.0
2018-09-10,0.11571428571428571,0.1303,0.5454545454545454,0.2727272727272727,0.18181818181818182
2018-09-11,0.11142857142857142,0.12691333333333335,0.3333333333333333,0.6666666666666666,0.0
2018-09-12,0.10714285714285715,0.12287333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666
2018-09-13,0.10285714285714287,0.13190333333333334,0.5,0.5,0.0
2018-09-14,0.09857142857142857,0.14136666666666667,0.5,0.25,0.25
2018-09-15,0.09428571428571429,0.14380666666666667,0.5,0.0,0.5
2018-09-16,0.09,0.14783333333333332,0.5,0.5,0.0
2018-09-17,0.08857142857142858,0.13943666666666668,0.75,0.25,0.0
2018-09-18,0.08714285714285713,0.13566,0.5,0.5,0.0
2018-09-19,0.08571428571428572,0.13989,0.5,0.0,0.5
2018-09-20,0.08428571428571428,0.14567999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-09-21,0.08285714285714287,0.15738,0.4444444444444444,0.2222222222222222,0.3333333333333333
2018-09-22,0.08142857142857142,0.16240666666666667,1.0,0.0,0.0
2018-09-23,0.08,0.16072666666666666,,,
2018-09-24,0.07714285714285714,0.1567633333333333,0.5,0.5,0.0
2018-09-25,0.07428571428571429,0.1499233333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666
2018-09-26,0.07142857142857144,0.14578,0.3333333333333333,0.6666666666666666,0.0
2018-09-27,0.06857142857142857,0.14848666666666668,0.875,0.0,0.125
2018-09-28,0.06571428571428571,0.14914666666666668,0.5,0.5,0.0
2018-09-29,0.06285714285714286,0.14934666666666668,0.6666666666666666,0.3333333333333333,0.0
2018-09-30,0.06,0.1536066666666667,1.0,0.0,0.0
2018-10-01,0.06142857142857143,0.15335333333333334,0.7777777777777778,0.1111111111111111,0.1111111111111111
2018-10-02,0.06285714285714286,0.15210666666666664,0.2857142857142857,0.7142857142857143,0.0
2018-10-03,0.0642857142857143,0.14859333333333333,0.8,0.2,0.0
2018-10-04,0.06571428571428571,0.1469733333333333,0.5,0.5,0.0
2018-10-05,0.06714285714285714,0.14986,0.5,0.25,0.25
2018-10-06,0.06857142857142856,0.15115333333333333,0.25,0.5,0.25
2018-10-07,0.07,0.14974,0.8571428571428571,0.14285714285714285,0.0
2018-10-08,0.07,0.15075666666666665,0.4,0.6,0.0
2018-10-09,0.07,0.15103333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-10-10,0.07,0.14983,0.8,0.2,0.0
2018-10-11,0.07,0.13722333333333334,0.5,0.5,0.0
2018-10-12,0.07,0.12743000000000002,1.0,0.0,0.0
2018-10-13,0.07,0.13062,0.6666666666666666,0.0,0.3333333333333333
2018-10-14,0.07,0.12993000000000002,0.5,0.5,0.0
2018-10-15,0.06857142857142856,0.13437666666666667,0.5714285714285714,0.2857142857142857,0.14285714285714285
2018-10-16,0.06714285714285714,0.13951666666666665,1.0,0.0,0.0
2018-10-17,0.06571428571428571,0.1383366666666667,0.5,0.25,0.25
2018-10-18,0.0642857142857143,0.13484333333333332,0.25,0.75,0.0
2018-10-19,0.06285714285714286,0.1348,0.6666666666666666,0.3333333333333333,0.0
2018-10-20,0.06142857142857143,0.13681333333333337,0.6,0.2,0.2
2018-10-21,0.06,0.13475,1.0,0.0,0.0
2018-10-22,0.06,0.13501,1.0,0.0,0.0
2018-10-23,0.06,0.13694333333333333,0.4,0.4,0.2
2018-10-24,0.06,0.13626,0.4,0.4,0.2
2018-10-25,0.06,0.13526,0.6666666666666666,0.0,0.3333333333333333
2018-10-26,0.06,0.13521,0.75,0.0,0.25
2018-10-27,0.06,0.13559666666666664,0.0,1.0,0.0
2018-10-28,0.06,0.13526999999999997,1.0,0.0,0.0
2018-10-29,0.06142857142857143,0.13348000000000002,0.0,0.75,0.25
2018-10-30,0.06285714285714286,0.13109666666666667,0.2,0.4,0.4
2018-10-31,0.0642857142857143,0.1311,0.6666666666666666,0.0,0.3333333333333333
2018-11-01,0.06571428571428571,0.13256,,,
2018-11-02,0.06714285714285714,0.13296999999999998,0.4,0.4,0.2
2018-11-03,0.06857142857142856,0.12954666666666664,0.0,1.0,0.0
2018-11-04,0.07,0.13004,0.25,0.25,0.5
2018-11-05,0.07,0.13577333333333333,0.25,0.5,0.25
2018-11-06,0.07,0.14134666666666668,0.75,0.25,0.0
2018-11-07,0.07,0.14651333333333333,0.0,1.0,0.0
2018-11-08,0.07,0.14468666666666666,1.0,0.0,0.0
2018-11-09,0.07,0.14077,1.0,0.0,0.0
2018-11-10,0.07,0.14183333333333334,0.25,0.75,0.0
2018-11-11,0.07,0.14211333333333334,0.5,0.3333333333333333,0.16666666666666666
2018-11-12,0.07285714285714286,0.14054666666666665,0.42857142857142855,0.42857142857142855,0.14285714285714285
2018-11-13,0.0757142857142857,0.13924,0.6,0.2,0.2
2018-11-14,0.07857142857142857,0.12693333333333331,0.8,0.2,0.0
2018-11-15,0.08142857142857142,0.11650999999999999,0.4,0.4,0.2
2018-11-16,0.08428571428571428,0.11627,,,
2018-11-17,0.08714285714285713,0.11694000000000002,1.0,0.0,0.0
2018-11-18,0.09,0.11659666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-11-19,0.08857142857142858,0.10796333333333333,0.2,0.6,0.2
2018-11-20,0.08714285714285713,0.09207000000000001,0.5,0.5,0.0
2018-11-21,0.08571428571428572,0.08796333333333332,0.5,0.0,0.5
2018-11-22,0.08428571428571428,0.08644,0.6666666666666666,0.3333333333333333,0.0
2018-11-23,0.08285714285714287,0.08395,1.0,0.0,0.0
2018-11-24,0.08142857142857142,0.07975,0.6666666666666666,0.3333333333333333,0.0
2018-11-25,0.08,0.07719,0.0,1.0,0.0
2018-11-26,0.08,0.07479333333333332,0.75,0.25,0.0
2018-11-27,0.08,0.07239666666666666,0.5714285714285714,0.42857142857142855,0.0
2018-11-28,0.08,0.07789,1.0,0.0,0.0
2018-11-29,0.08,0.08060666666666666,1.0,0.0,0.0
2018-11-30,0.08,0.07697000000000001,0.5,0.5,0.0
2018-12-01,0.08,0.07718666666666665,0.6666666666666666,0.0,0.3333333333333333
2018-12-02,0.08,0.07794333333333332,0.5,0.5,0.0
2018-12-03,0.07857142857142857,0.07494666666666666,0.5,0.5,0.0
2018-12-04,0.07714285714285714,0.07271333333333332,0.5,0.0,0.5
2018-12-05,0.0757142857142857,0.07016333333333334,1.0,0.0,0.0
2018-12-06,0.07428571428571429,0.06395333333333333,0.0,1.0,0.0
2018-12-07,0.07285714285714286,0.061136666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855
2018-12-08,0.07142857142857144,0.061413333333333334,0.5,0.25,0.25
2018-12-09,0.07,0.06223333333333333,0.5,0.5,0.0
2018-12-10,0.07,0.06198666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-12-11,0.07,0.05983666666666666,1.0,0.0,0.0
2018-12-12,0.07,0.05952,0.0,0.5,0.5
2018-12-13,0.07,0.058903333333333335,0.0,1.0,0.0
2018-12-14,0.07,0.05632666666666667,1.0,0.0,0.0
2018-12-15,0.07,0.05499666666666667,1.0,0.0,0.0
2018-12-16,0.07,0.05633666666666667,,,
2018-12-17,0.07285714285714286,0.061886666666666666,1.0,0.0,0.0
2018-12-18,0.0757142857142857,0.06645000000000001,,,
2018-12-19,0.07857142857142857,0.06738666666666666,0.2,0.4,0.4
2018-12-20,0.08142857142857142,0.07239000000000001,1.0,0.0,0.0
2018-12-21,0.08428571428571428,0.07489666666666665,0.6666666666666666,0.3333333333333333,0.0
2018-12-22,0.08714285714285713,0.07547,0.6666666666666666,0.3333333333333333,0.0
2018-12-23,0.09,0.08297333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-12-24,0.09,0.09156333333333333,0.6,0.4,0.0
2018-12-25,0.09,0.08951333333333332,0.5,0.5,0.0
2018-12-26,0.09,0.08571999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-12-27,0.09,0.08270666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-12-28,0.09,0.0814,0.5,0.0,0.5
2018-12-29,0.09,0.08578333333333334,0.75,0.25,0.0
2018-12-30,0.09,0.0881,1.0,0.0,0.0
2018-12-31,0.09,0.08680666666666667,0.2,0.4,0.4
2019-01-01,0.09,0.08533666666666666,0.5,0.0,0.5
2019-01-02,0.09,0.08925666666666666,1.0,0.0,0.0
2019-01-03,0.09,0.09043999999999999,1.0,0.0,0.0
2019-01-04,0.09,0.09505,0.6666666666666666,0.3333333333333333,0.0
2019-01-05,0.09,0.10334333333333333,0.0,1.0,0.0
2019-01-06,0.09,0.10369,0.25,0.75,0.0
2019-01-07,0.08714285714285713,0.10286,0.8333333333333334,0.16666666666666666,0.0
2019-01-08,0.08428571428571428,0.10174666666666667,0.25,0.5,0.25
2019-01-09,0.08142857142857142,0.10141333333333334,1.0,0.0,0.0
2019-01-10,0.07857142857142857,0.09755999999999998,1.0,0.0,0.0
2019-01-11,0.0757142857142857,0.09056,0.6666666666666666,0.3333333333333333,0.0
2019-01-12,0.07285714285714286,0.0894,0.0,1.0,0.0
2019-01-13,0.07,0.08801333333333332,1.0,0.0,0.0
2019-01-14,0.06714285714285714,0.0871,0.5,0.5,0.0
2019-01-15,0.0642857142857143,0.08696333333333332,0.3333333333333333,0.5,0.16666666666666666
2019-01-16,0.06142857142857143,0.08997000000000001,0.3333333333333333,0.0,0.6666666666666666
2019-01-17,0.05857142857142858,0.08977999999999998,,,
2019-01-18,0.05571428571428571,0.08064,0.0,0.0,1.0
2019-01-19,0.05285714285714285,0.08136333333333333,,,
2019-01-20,0.05,0.07968,,,
2019-01-21,0.05,0.07836,1.0,0.0,0.0
2019-01-22,0.05,0.07775666666666668,,,
2019-01-23,0.05,0.07783666666666667,0.5,0.0,0.5
2019-01-24,0.05,0.07861666666666667,1.0,0.0,0.0
2019-01-25,0.05,0.07821333333333333,,,
2019-01-26,0.05,0.07746666666666667,1.0,0.0,0.0
2019-01-27,0.05,0.07683000000000001,0.0,1.0,0.0
2019-01-28,0.05,0.07337666666666666,,,
2019-01-29,0.05,0.07087333333333334,0.0,1.0,0.0
2019-01-30,0.05,0.07174333333333335,0.5,0.5,0.0
2019-01-31,0.05,0.07183999999999999,1.0,0.0,0.0
2019-02-01,0.05,0.07079,0.8,0.0,0.2
2019-02-02,0.05,0.07522333333333335,0.4,0.6,0.0
2019-02-03,0.05,0.07573,0.5,0.5,0.0
2019-02-04,0.051428571428571435,0.07227666666666666,0.5,0.5,0.0
2019-02-05,0.05285714285714285,0.059426666666666655,0.0,1.0,0.0
2019-02-06,0.05428571428571429,0.05680666666666667,0.2,0.8,0.0
2019-02-07,0.05571428571428571,0.06842666666666666,0.3333333333333333,0.6666666666666666,0.0
2019-02-08,0.05714285714285714,0.07053999999999999,1.0,0.0,0.0
2019-02-09,0.058571428571428566,0.07132,0.75,0.25,0.0
2019-02-10,0.06,0.07403333333333333,0.5,0.5,0.0
2019-02-11,0.06142857142857143,0.07689666666666665,0.5,0.5,0.0
2019-02-12,0.06285714285714286,0.07829333333333333,1.0,0.0,0.0
2019-02-13,0.0642857142857143,0.07555333333333332,0.6666666666666666,0.3333333333333333,0.0
2019-02-14,0.06571428571428571,0.07426333333333333,0.0,1.0,0.0
2019-02-15,0.06714285714285714,0.07719666666666666,,,
2019-02-16,0.06857142857142856,0.07552333333333333,,,
2019-02-17,0.07,0.07902666666666666,0.0,0.5,0.5
2019-02-18,0.07,0.08779,0.3333333333333333,0.6666666666666666,0.0
2019-02-19,0.07,0.09129666666666666,0.5,0.5,0.0
2019-02-20,0.07,0.09346333333333333,1.0,0.0,0.0
2019-02-21,0.07,0.09603666666666667,1.0,0.0,0.0
2019-02-22,0.07,0.09353333333333334,1.0,0.0,0.0
2019-02-23,0.07,0.09725333333333333,1.0,0.0,0.0
2019-02-24,0.07,0.09619,0.0,1.0,0.0
2019-02-25,0.06714285714285714,0.08899333333333334,1.0,0.0,0.0
2019-02-26,0.0642857142857143,0.08907000000000001,0.6666666666666666,0.3333333333333333,0.0
2019-02-27,0.06142857142857143,0.08889333333333334,,,
2019-02-28,0.05857142857142858,0.08972333333333332,1.0,0.0,0.0
2019-03-01,0.05571428571428571,0.08932333333333334,1.0,0.0,0.0
2019-03-02,0.05285714285714285,0.08762666666666666,1.0,0.0,0.0
2019-03-03,0.05,0.08566333333333334,0.5,0.0,0.5
2019-03-04,0.05,0.08422333333333334,,,
2019-03-05,0.05,0.08637666666666667,0.5,0.5,0.0
2019-03-06,0.05,0.0897,1.0,0.0,0.0
2019-03-07,0.05,0.08935666666666668,0.0,1.0,0.0
2019-03-08,0.05,0.08831333333333333,,,
2019-03-09,0.05,0.08286333333333334,,,
2019-03-10,0.05,0.08265333333333333,,,
2019-03-11,0.05,0.08494666666666667,0.16666666666666666,0.5,0.3333333333333333
2019-03-12,0.05,0.08492666666666669,0.0,0.6666666666666666,0.3333333333333333
2019-03-13,0.05,0.08368666666666667,0.0,1.0,0.0
2019-03-14,0.05,0.08303,,,
2019-03-15,0.05,0.08721,1.0,0.0,0.0
2019-03-16,0.05,0.08992666666666665,1.0,0.0,0.0
2019-03-17,0.05,0.08979,1.0,0.0,0.0
2019-03-18,0.05,0.08721,,,
2019-03-19,0.05,0.08836333333333335,0.0,0.0,1.0
2019-03-20,0.05,0.09025999999999999,1.0,0.0,0.0
2019-03-21,0.05,0.08950999999999999,0.0,1.0,0.0
2019-03-22,0.05,0.08750333333333334,0.0,1.0,0.0
